lon,lat
127.3780157,36.4093193
127.37426296666668,36.40762995555556
127.37051023333333,36.40594061111111
127.3667575,36.40425126666667
127.36300476666668,36.402561922222226
127.35925203333333,36.400872577777776
127.3554993,36.39918323333333
127.35174656666668,36.39749388888889
127.34799383333333,36.395804544444445
127.3442411,36.3941152
127.3442411,36.3941152
127.34349196666668,36.393085311111115
127.34274283333333,36.39205542222222
127.3419937,36.391025533333334
127.34124456666667,36.38999564444445
127.34049543333333,36.38896575555555
127.3397463,36.387935866666666
127.33899716666667,36.38690597777778
127.33824803333333,36.385876088888885
127.3374989,36.3848462
127.3311287,36.3659948
127.33108194444443,36.36561865555556
127.33103518888888,36.36524251111111
127.33098843333333,36.36486636666667
127.33094167777777,36.36449022222222
127.33089492222221,36.36411407777778
127.33084816666666,36.36373793333333
127.33080141111111,36.36336178888889
127.33075465555555,36.36298564444444
127.3307079,36.3626095
127.3071025,36.3176863
127.30707007777778,36.31734563333333
127.30703765555556,36.317004966666666
127.30700523333333,36.3166643
127.30697281111111,36.31632363333333
127.30694038888889,36.31598296666667
127.30690796666667,36.3156423
127.30687554444444,36.315301633333334
127.30684312222222,36.31496096666667
127.3068107,36.3146203
127.3304459,36.3616954
127.33052992222223,36.36200793333334
127.33061394444445,36.36232046666667
127.33069796666666,36.362633
127.33078198888889,36.36294553333334
127.33086601111111,36.36325806666667
127.33095003333334,36.3635706
127.33103405555555,36.36388313333334
127.33111807777777,36.36419566666667
127.3312021,36.3645082
127.3312021,36.3645082
127.33191144444444,36.36676394444445
127.33262078888889,36.36901968888889
127.33333013333333,36.37127543333334
127.33403947777778,36.37353117777778
127.33474882222222,36.375786922222225
127.33545816666667,36.378042666666666
127.33616751111111,36.38029841111111
127.33687685555556,36.38255415555555
127.3375862,36.3848099
127.3307079,36.3626095
127.32808507777777,36.35761803333333
127.32546225555555,36.352626566666665
127.32283943333333,36.3476351
127.3202166111111,36.34264363333333
127.31759378888889,36.337652166666665
127.31497096666666,36.3326607
127.31234814444444,36.32766923333333
127.30972532222222,36.322677766666665
127.3071025,36.3176863
127.3142533,36.2982539
127.3143999,36.297912866666664
127.3145465,36.29757183333333
127.3146931,36.2972308
127.31483970000001,36.296889766666666
127.3149863,36.29654873333333
127.31513290000001,36.2962077
127.3152795,36.29586666666667
127.31542610000001,36.295525633333334
127.3155727,36.2951846
127.3173671,36.2911002
127.31705823333333,36.291847100000005
127.31674936666667,36.292594
127.3164405,36.293340900000004
127.31613163333333,36.2940878
127.31582276666667,36.2948347
127.3155139,36.2955816
127.31520503333333,36.2963285
127.31489616666667,36.2970754
127.3145873,36.2978223
127.3375862,36.3848099
127.33828518888889,36.385798711111114
127.33898417777777,36.38678752222222
127.33968316666667,36.387776333333335
127.34038215555556,36.38876514444445
127.34108114444444,36.389753955555555
127.34178013333333,36.39074276666667
127.34247912222223,36.39173157777778
127.34317811111111,36.39272038888889
127.3438771,36.3937092
127.3374989,36.3848462
127.3367911,36.3827516
127.3360833,36.380657
127.3353755,36.3785624
127.3346677,36.3764678
127.3339599,36.3743732
127.3332521,36.3722786
127.3325443,36.370184
127.3318365,36.3680894
127.3311287,36.3659948
127.2799951,36.2521711
127.28414754444444,36.25649655555556
127.28829998888888,36.26082201111111
127.29245243333332,36.26514746666667
127.29660487777777,36.26947292222222
127.30075732222222,36.27379837777778
127.30490976666667,36.27812383333333
127.30906221111111,36.28244928888889
127.31321465555556,36.28677474444444
127.3173671,36.2911002
127.3848234,36.4123477
127.38406698888889,36.41201121111111
127.38331057777778,36.41167472222222
127.38255416666667,36.41133823333333
127.38179775555555,36.41100174444444
127.38104134444445,36.41066525555556
127.38028493333334,36.410328766666666
127.37952852222223,36.409992277777775
127.37877211111112,36.40965578888889
127.3780157,36.4093193
127.3811509,36.4111428
127.38180414444444,36.41126811111111
127.38245738888888,36.411393422222226
127.38311063333333,36.41151873333333
127.38376387777778,36.411644044444444
127.38441712222222,36.411769355555556
127.38507036666667,36.41189466666667
127.38572361111112,36.412019977777774
127.38637685555555,36.41214528888889
127.3870301,36.4122706
127.3438771,36.3937092
127.34801863333334,36.39564626666667
127.35216016666666,36.39758333333334
127.3563017,36.3995204
127.36044323333333,36.40145746666667
127.36458476666667,36.40339453333333
127.36872629999999,36.405331600000004
127.37286783333333,36.40726866666667
127.37700936666666,36.40920573333334
127.3811509,36.4111428
127.3068107,36.3146203
127.30763765555555,36.312801811111115
127.3084646111111,36.31098332222222
127.30929156666667,36.309164833333334
127.31011852222223,36.30734634444445
127.31094547777778,36.30552785555555
127.31177243333333,36.303709366666666
127.3125993888889,36.30189087777778
127.31342634444445,36.300072388888886
127.3142533,36.2982539
