lon,lat
126.7460113,37.5239398
126.74654314444444,37.523941900000004
126.7470749888889,37.523944
126.74760683333334,37.5239461
126.74813867777777,37.5239482
126.74867052222223,37.5239503
126.74920236666667,37.5239524
126.7497342111111,37.5239545
126.75026605555556,37.5239566
126.7507979,37.5239587
126.7460113,37.5239398
126.74654314444444,37.523941900000004
126.7470749888889,37.523944
126.74760683333334,37.5239461
126.74813867777777,37.5239482
126.74867052222223,37.5239503
126.74920236666667,37.5239524
126.7497342111111,37.5239545
126.75026605555556,37.5239566
126.7507979,37.5239587
126.7544582,37.5241918
126.75405058888889,37.52418967777778
126.75364297777777,37.52418755555556
126.75323536666667,37.52418543333333
126.75282775555556,37.52418331111111
126.75242014444444,37.52418118888889
126.75201253333333,37.52417906666667
126.75160492222223,37.52417694444444
126.75119731111111,37.52417482222222
126.7507897,37.5241727
126.7460066,37.5240896
126.74379061111111,37.52407031111112
126.74157462222222,37.524051022222224
126.73935863333334,37.52403173333334
126.73714264444445,37.524012444444445
126.73492665555555,37.52399315555556
126.73271066666666,37.523973866666665
126.73049467777778,37.52395457777778
126.72827868888889,37.523935288888886
126.7260627,37.523916
126.7195027,37.5238589
126.71649264444446,37.52383024444445
126.7134825888889,37.52380158888889
126.71047253333334,37.52377293333333
126.70746247777778,37.52374427777778
126.70445242222223,37.52371562222222
126.70144236666667,37.523686966666666
126.69843231111112,37.52365831111111
126.69542225555556,37.52362965555555
126.6924122,37.523601
126.7187743,37.5237111
126.71956357777779,37.52371558888889
126.72035285555556,37.52372007777778
126.72114213333334,37.523724566666665
126.72193141111111,37.523729055555556
126.7227206888889,37.52373354444445
126.72350996666667,37.52373803333334
126.72429924444445,37.52374252222222
126.72508852222222,37.52374701111111
126.7258778,37.5237515
126.7258778,37.5237515
126.72811485555556,37.52377242222222
126.73035191111111,37.52379334444445
126.73258896666667,37.52381426666667
126.73482602222222,37.52383518888889
126.73706307777779,37.523856111111115
126.73930013333334,37.523877033333335
126.7415371888889,37.523897955555555
126.74377424444445,37.52391887777778
126.7460113,37.5239398
126.7260627,37.523916
126.72533381111111,37.523909655555556
126.72460492222223,37.52390331111111
126.72387603333334,37.52389696666667
126.72314714444445,37.523890622222225
126.72241825555555,37.523884277777775
126.72168936666667,37.52387793333333
126.72096047777778,37.52387158888889
126.7202315888889,37.523865244444444
126.7195027,37.5238589
126.7329573,37.4331581
126.73130604444444,37.43324406666667
126.72965478888888,37.433330033333334
126.72800353333334,37.433416
126.72635227777778,37.43350196666667
126.72470102222222,37.433587933333335
126.72304976666666,37.4336739
126.72139851111112,37.43375986666667
126.71974725555556,37.433845833333336
126.718096,37.4339318
126.7354999,37.4329602
126.7358312111111,37.43294973333333
126.73616252222222,37.432939266666665
126.73649383333333,37.4329288
126.73682514444444,37.43291833333333
126.73715645555555,37.43290786666666
126.73748776666666,37.432897399999995
126.73781907777777,37.43288693333333
126.73815038888888,37.43287646666666
126.7384817,37.432866
126.7424467,37.4328672
126.74197347777778,37.432881877777774
126.74150025555555,37.43289655555555
126.74102703333334,37.43291123333333
126.74055381111111,37.432925911111106
126.74008058888889,37.43294058888889
126.73960736666666,37.43295526666667
126.73913414444445,37.432969944444444
126.73866092222222,37.43298462222222
126.7381877,37.4329993
126.7381877,37.4329993
126.73760654444445,37.43301694444445
126.73702538888888,37.43303458888889
126.73644423333333,37.433052233333335
126.73586307777778,37.433069877777776
126.73528192222221,37.43308752222222
126.73470076666666,37.433105166666664
126.73411961111111,37.43312281111111
126.73353845555555,37.43314045555555
126.7329573,37.4331581
126.7126673,37.4338326
126.70899453333334,37.434002500000005
126.70532176666667,37.4341724
126.701649,37.434342300000004
126.69797623333334,37.4345122
126.69430346666667,37.4346821
126.6906307,37.434852
126.68695793333333,37.4350219
126.68328516666666,37.4351918
126.6796124,37.4353617
126.7148018,37.4337384
126.7171015888889,37.43365193333334
126.71940137777779,37.43356546666667
126.72170116666666,37.433479
126.72400095555555,37.43339253333333
126.72630074444444,37.43330606666667
126.72860053333333,37.4332196
126.73090032222221,37.43313313333333
126.7332001111111,37.43304666666666
126.7354999,37.4329602
126.7093944,37.4336291
126.70999522222222,37.433641244444445
126.71059604444444,37.433653388888885
126.71119686666667,37.43366553333333
126.7117976888889,37.43367767777778
126.7123985111111,37.43368982222222
126.71299933333333,37.43370196666667
126.71360015555555,37.433714111111115
126.71420097777778,37.433726255555555
126.7148018,37.4337384
126.718096,37.4339318
126.71749281111111,37.43392077777778
126.71688962222223,37.43390975555556
126.71628643333334,37.433898733333336
126.71568324444445,37.43388771111111
126.71508005555556,37.433876688888894
126.71447686666667,37.43386566666667
126.71387367777778,37.433854644444445
126.7132704888889,37.43384362222223
126.7126673,37.4338326
126.6810178,37.4347569
126.68417075555556,37.434631588888884
126.68732371111112,37.43450627777777
126.69047666666667,37.434380966666666
126.69362962222222,37.43425565555555
126.69678257777778,37.43413034444444
126.69993553333333,37.43400503333333
126.70308848888888,37.43387972222222
126.70624144444444,37.43375441111111
126.7093944,37.4336291
126.6776702,37.4357956
126.67804215555554,37.43568018888889
126.67841411111111,37.43556477777778
126.67878606666666,37.43544936666667
126.67915802222223,37.435333955555556
126.67952997777778,37.43521854444444
126.67990193333334,37.43510313333333
126.68027388888889,37.43498772222222
126.68064584444446,37.43487231111111
126.6810178,37.4347569
126.6796124,37.4353617
126.67682708888888,37.435533355555556
126.67404177777777,37.43570501111111
126.67125646666666,37.435876666666665
126.66847115555555,37.43604832222222
126.66568584444444,37.43621997777778
126.66290053333333,37.436391633333336
126.66011522222222,37.43656328888889
126.6573299111111,37.436734944444446
126.6545446,37.4369066
126.6545446,37.4369066
126.65226337777777,37.437853233333335
126.64998215555555,37.43879986666667
126.64770093333333,37.4397465
126.6454197111111,37.44069313333333
126.6431384888889,37.44163976666667
126.64085726666667,37.4425864
126.63857604444445,37.44353303333333
126.63629482222223,37.444479666666666
126.6340136,37.4454263
126.6331455,37.4458968
126.63302058888888,37.44595488888889
