lon,lat
127.4759737,36.3459695
127.47317911111111,36.347961922222225
127.47038452222222,36.34995434444445
127.46758993333333,36.35194676666667
127.46479534444444,36.353939188888894
127.46200075555556,36.35593161111111
127.45920616666668,36.35792403333333
127.45641157777779,36.359916455555556
127.4536169888889,36.36190887777778
127.4508224,36.3639013
127.4480759,36.3670533
127.44477862222223,36.370856922222224
127.44148134444445,36.374660544444446
127.43818406666666,36.37846416666667
127.43488678888889,36.38226778888889
127.43158951111111,36.38607141111111
127.42829223333334,36.38987503333333
127.42499495555555,36.393678655555554
127.42169767777777,36.397482277777776
127.4184004,36.4012859
127.4216283,36.4105336
127.42136526666667,36.411648577777775
127.42110223333333,36.41276355555556
127.4208392,36.41387853333333
127.42057616666666,36.41499351111111
127.42031313333334,36.41610848888889
127.4200501,36.41722346666667
127.41978706666667,36.418338444444444
127.41952403333333,36.419453422222226
127.419261,36.4205684
127.419774,36.4397697
127.41945054444444,36.43833392222222
127.41912708888889,36.43689814444444
127.41880363333334,36.43546236666667
127.41848017777778,36.43402658888889
127.41815672222222,36.43259081111111
127.41783326666666,36.43115503333333
127.41750981111112,36.42971925555556
127.41718635555556,36.42828347777778
127.4168629,36.4268477
127.4171635,36.4239581
127.4175777,36.422299188888886
127.4179919,36.42064027777778
127.4184061,36.418981366666664
127.4188203,36.417322455555556
127.4192345,36.41566354444444
127.4196487,36.414004633333334
127.42006289999999,36.41234572222222
127.4204771,36.41068681111111
127.4208913,36.4090279
127.4208913,36.4090279
127.42059769999999,36.40816948888889
127.4203041,36.40731107777778
127.42001049999999,36.40645266666667
127.4197169,36.405594255555556
127.41942329999999,36.404735844444446
127.4191297,36.403877433333335
127.4188361,36.403019022222225
127.4185425,36.402160611111114
127.4182489,36.4013022
127.4479077,36.366984
127.44860147777779,36.366170600000004
127.44929525555555,36.365357200000005
127.44998903333334,36.3645438
127.45068281111111,36.3637304
127.45137658888889,36.362917
127.45207036666666,36.362103600000005
127.45276414444444,36.3612902
127.45345792222221,36.3604768
127.4541517,36.3596634
127.478037,36.3455855
127.47895017777778,36.345553655555555
127.47986335555555,36.34552181111111
127.48077653333334,36.34548996666667
127.48168971111112,36.345458122222226
127.48260288888889,36.345426277777776
127.48351606666667,36.34539443333333
127.48442924444446,36.34536258888889
127.48534242222223,36.345330744444446
127.4862556,36.3452989
127.488706,36.3461406
127.4872913,36.346121588888884
127.4858766,36.34610257777778
127.4844619,36.346083566666664
127.4830472,36.34606455555556
127.48163249999999,36.34604554444444
127.48021779999999,36.34602653333334
127.4788031,36.34600752222222
127.4773884,36.345988511111116
127.4759737,36.3459695
127.4508224,36.3639013
127.45051723333334,36.364251522222226
127.45021206666668,36.36460174444445
127.4499069,36.364951966666666
127.44960173333334,36.36530218888889
127.44929656666667,36.365652411111114
127.44899140000001,36.36600263333334
127.44868623333333,36.366352855555554
127.44838106666667,36.36670307777778
127.4480759,36.3670533
127.4194715,36.4440744
127.4195051111111,36.4435961
127.41953872222223,36.443117799999996
127.41957233333333,36.4426395
127.41960594444444,36.4421612
127.41963955555556,36.441682899999996
127.41967316666667,36.4412046
127.41970677777778,36.4407263
127.4197403888889,36.440248
127.419774,36.4397697
127.4181416,36.4322528
127.41824235555555,36.4325837
127.41834311111111,36.432914600000004
127.41844386666666,36.4332455
127.41854462222221,36.4335764
127.41864537777778,36.4339073
127.41874613333333,36.4342382
127.41884688888888,36.4345691
127.41894764444444,36.4349
127.4190484,36.4352309
127.4184004,36.4012859
127.41875905555555,36.40231342222222
127.41911771111111,36.403340944444444
127.41947636666666,36.40436846666667
127.41983502222222,36.40539598888889
127.42019367777777,36.40642351111111
127.42055233333333,36.40745103333333
127.42091098888888,36.408478555555554
127.42126964444444,36.40950607777778
127.4216283,36.4105336
127.4182489,36.4013022
127.42154432222222,36.39748906666667
127.42483974444444,36.393675933333334
127.42813516666666,36.3898628
127.43143058888889,36.38604966666667
127.43472601111111,36.382236533333334
127.43802143333333,36.3784234
127.44131685555556,36.37461026666667
127.44461227777778,36.37079713333333
127.4479077,36.366984
127.4168629,36.4268477
127.4168963,36.42652663333334
127.4169297,36.42620556666667
127.4169631,36.4258845
127.4169965,36.42556343333334
127.4170299,36.425242366666666
127.4170633,36.4249213
127.4170967,36.42460023333334
127.4171301,36.424279166666665
127.4171635,36.4239581
127.419261,36.4205684
127.41913662222223,36.421866666666666
127.41901224444445,36.42316493333333
127.41888786666667,36.4244632
127.41876348888889,36.425761466666664
127.41863911111112,36.42705973333334
127.41851473333334,36.428358
127.41839035555556,36.42965626666667
127.41826597777778,36.430954533333335
127.4181416,36.4322528
127.4190484,36.4352309
127.41909945555555,36.4362857
127.41915051111111,36.4373405
127.41920156666666,36.4383953
127.41925262222222,36.4394501
127.41930367777778,36.4405049
127.41935473333334,36.4415597
127.41940578888888,36.442614500000005
127.41945684444444,36.4436693
127.4195079,36.4447241
127.4612964,36.3564427
127.46128322222222,36.35644352222222
127.46127004444445,36.35644434444445
127.46125686666666,36.35644516666667
127.46124368888889,36.35644598888889
127.46123051111111,36.35644681111111
127.46121733333334,36.35644763333334
127.46120415555555,36.35644845555556
